,0
0,0.014417285444945787
1,0.013764059103521258
2,0.012809164110432893
3,0.01590668174147225
4,0.014052195883726809
5,0.014251424886182373
6,0.013061429615903819
7,0.014570369601693254
8,0.014567702913282344
9,0.01450413819032865
10,0.012399475362229956
11,0.013696958928263909
12,0.013265568051546162
13,0.015921763846833175
14,0.012380150398568093
15,0.015679235095053413
16,0.013121720702252676
17,0.01409364117931615
18,0.013346955081017067
19,0.015649577325082074
20,0.013896332027534637
21,0.014433671666823559
22,0.014583561465900166
23,0.013252724087491044
24,0.01585287892470409
25,0.012832226753402773
26,0.014342519518886473
27,0.01114143016034263
28,0.014081554982148983
29,0.014996195204151583
30,0.014419573331336897
31,0.015168567618256407
32,0.015341043079494082
33,0.013871426312767245
34,0.01598534480624956
35,0.013691930573594982
36,0.011666396498326988
37,0.015761759334993644
38,0.015160180792605515
39,0.012897875366576647
40,0.014251788485676596
41,0.017333951643292857
42,0.012136695059638911
43,0.014546592580111747
44,0.015595093295996992
45,0.014509902575398019
46,0.013648977255243175
47,0.01414396787027059
48,0.01567071880969338
49,0.0130676078508045
50,0.014137586824762887
51,0.01579297819362268
52,0.012207552857118935
53,0.0157510559557683
54,0.016205510282986592
55,0.011202723668636134
56,0.013910758750815391
57,0.011403756937354353
58,0.013691500864796377
59,0.011956956512742188
60,0.013665183788733746
61,0.012483794546752771
62,0.016028686564232637
63,0.012134510761637443
64,0.013651428734411683
65,0.015822687422692057
66,0.015751741536208792
67,0.016708390354556225
68,0.015412313135944298
69,0.013481072974551112
70,0.014649625046507114
71,0.01482173922346634
72,0.012445693617878818
73,0.013632931146659652
74,0.013917917652958939
75,0.01332288412005653
76,0.013450124037596309
77,0.013274431031536438
78,0.01285124871120367
79,0.016111636931359592
80,0.013294045016045666
81,0.018292656831693167
82,0.013092102914037628
83,0.013705307779657862
84,0.015701527168634273
85,0.014157479979808124
86,0.01259364848012517
87,0.012924368248357656
88,0.014958631177283405
89,0.019119361569476044
90,0.016610368753313513
91,0.015586630132466781
92,0.014179061861868297
93,0.015586313337113434
94,0.013220075699491868
95,0.01419351525122673
96,0.014244726778251931
97,0.015135990406104635
98,0.014603856032992277
99,0.014358587436885084
100,0.012232390643557568
101,0.015061066205795419
102,0.013399473503610088
103,0.01344666827095894
104,0.012110404139774397
105,0.014282821045205642
106,0.014029435255691466
107,0.016223105267919966
108,0.013183987872054947
109,0.012974996954414623
110,0.014129759275398973
111,0.015637303775792664
112,0.017194507578509332
113,0.012560246499496391
114,0.01421503208655693
115,0.01354826095679428
116,0.012660144965023592
117,0.013649257600407083
118,0.01520546747122987
119,0.011868041117070105
120,0.013351371057629065
121,0.01506847569273764
122,0.014503331060966846
123,0.013333011754032207
124,0.01455873490138176
125,0.017543255918791863
126,0.012615356959308165
127,0.015561038894799576
128,0.012870528541054116
129,0.015534761502718014
130,0.014179109246096088
131,0.013239596800874184
132,0.013327927070820783
133,0.013910686167053847
134,0.012878334168013459
135,0.013540750702162919
136,0.015032707460162576
137,0.01519394962351506
138,0.011887807752219672
139,0.014308315630290471
140,0.014064172639467918
141,0.015562184347221886
142,0.012741500447172566
143,0.01641737990018856
144,0.015175640671520791
145,0.013145826685938122
146,0.012345637104078468
147,0.013781302790697484
148,0.014123669228039558
149,0.014067936223314086
150,0.01294239518219438
151,0.013357621724501246
152,0.014480502728851812
153,0.016421630227657226
154,0.013159948007293873
155,0.014734660288951104
156,0.013619838670115462
157,0.013216684000686988
158,0.012403719631151435
159,0.012525111418605184
160,0.012019473678560044
161,0.014372811454617412
162,0.016796526750402913
163,0.014941266162981384
164,0.014643790532887415
165,0.0153746837622343
166,0.011815070109750088
167,0.012652271606577604
168,0.012299071496436517
169,0.014001677606377213
170,0.01369118977262196
171,0.015117477791514155
172,0.01338300214176553
173,0.013711579905792684
174,0.014243933734292452
175,0.015105853689376152
176,0.011974436506694792
177,0.01393345859622613
178,0.013781452173439856
179,0.015087502939884636
180,0.014298388634477483
181,0.012716112721596343
182,0.014006533104662617
183,0.012536708336347777
184,0.014164893204332438
185,0.011467278744483321
186,0.014451276961259021
187,0.012341641359674915
188,0.013983143634783576
189,0.01632916509656456
190,0.016529114976565625
191,0.013324862465157064
192,0.014319700430561735
193,0.015090339625048807
194,0.012469630692105448
195,0.012940869768545969
196,0.013909985512317178
197,0.017374498893749007
198,0.01688451473646548
199,0.015382524264855443
200,0.012374535926029297
201,0.016506435913583008
202,0.013437853347783057
203,0.012394959842912962
204,0.016625835631967168
205,0.015549905887646731
206,0.014219418694984992
207,0.01645885867103506
208,0.011595404753906025
209,0.014957114887169507
210,0.014886402576347588
211,0.015615156990339312
212,0.013310277717384694
213,0.015267554733321378
214,0.014356578133890541
215,0.015977979089107162
216,0.013490248589878778
217,0.016213814667223006
218,0.011257900463301867
219,0.01156829693841879
220,0.013969745515977027
221,0.013513863995058623
222,0.015129783387534606
223,0.01511473007913222
224,0.014906499467515565
225,0.016533158225624654
226,0.013539807653288863
227,0.01736508226092507
228,0.013777718717763746
229,0.01467687446520538
230,0.01455569648048649
231,0.013631679931555845
232,0.013632569042619433
233,0.012253636534227567
234,0.011132069156918258
235,0.014915455657047978
236,0.01422360953428461
237,0.014410598865113968
238,0.013467338331768112
239,0.012549372639702438
240,0.01560559278055546
241,0.013098954956116548
242,0.012380451331696832
243,0.013449516749569148
244,0.013583935420522882
245,0.012262384375411007
246,0.015048025480670923
247,0.014039240767470498
248,0.012598597369460129
249,0.015779713307256037
250,0.014212118194693896
251,0.012887470203777684
252,0.01433599262574739
253,0.012358089557465689
254,0.014854609191055745
255,0.014261925934755792
256,0.013976983589127306
257,0.015730291485845357
258,0.014303955048457159
259,0.01463301959705925
260,0.015055553301147048
261,0.014738788629091355
262,0.013946607204696124
263,0.013942958068466156
264,0.014187084165065209
265,0.014341885657713155
266,0.012392858837935289
267,0.012008527614781387
268,0.014002062823401181
269,0.01611313103368755
270,0.013021067782561962
271,0.012549131217584112
272,0.015848815238949102
273,0.015253769777466775
274,0.012804607927320388
275,0.014069318248379361
276,0.013014832605674903
277,0.018180666569602752
278,0.015140512207526779
279,0.016153940407776603
280,0.012297038515563873
281,0.017748908946617604
282,0.014746191523278468
283,0.014257887777131498
284,0.014894848524780516
285,0.014563718322101297
286,0.01505955379364667
287,0.013601593581654067
288,0.01314804094550936
289,0.016627971249327446
290,0.012933481053664073
291,0.015133220301118239
292,0.013000204908900467
293,0.015939314435893966
294,0.015368289638453481
295,0.01389334248389632
296,0.01594980966512439
297,0.014403173276228549
298,0.01237804291584228
299,0.01582073870375917
300,0.01644606782761441
301,0.014288349296000832
302,0.013474283755738076
303,0.015197186520866289
304,0.011781361288870995
305,0.01390355876025708
306,0.013272224863338943
307,0.014128080285843742
308,0.012795995985501327
309,0.015753561959033484
310,0.015035189758709117
311,0.015539880087217184
312,0.012565879199644026
313,0.012376271067954654
314,0.016266022966416
315,0.01573608032811335
316,0.013880630534232623
317,0.01484545187621501
318,0.01672941999382327
319,0.013308881605781971
320,0.015368484135474337
321,0.013349582920889436
322,0.012615222831749817
323,0.018125235533520682
324,0.017898410377761263
325,0.014236739663365172
326,0.014103720124397468
327,0.012943067351917675
328,0.01748956974339359
329,0.015497717502755838
330,0.014052364103350645
331,0.01901468653936735
332,0.012829358039029716
333,0.015064121086868549
334,0.01526562661050176
335,0.0153006643441097
336,0.013641232248094371
337,0.01382221617912185
338,0.015448395495381021
339,0.015297094303276942
340,0.01633395945272364
341,0.013938138328416944
342,0.015905380983678687
343,0.01693315434312584
344,0.01626476160237789
345,0.012741154047152972
346,0.016470671084484315
347,0.012476808397085357
348,0.014012034878520657
349,0.014755734279834015
350,0.014430568345102198
351,0.013209580286883063
352,0.017202935415772853
353,0.01417282415676796
354,0.014261790179313491
355,0.014017816372260522
356,0.013659327911332573
357,0.016556663860189606
358,0.013808123602654298
359,0.01406792395812639
360,0.015232762697147354
361,0.015246046442963557
362,0.012951061216164118
363,0.013944734045750121
364,0.015493995691804268
365,0.012819977877103983
366,0.011470844796330136
367,0.014572364051188577
368,0.013158568982415169
369,0.013175529131877755
370,0.013366643167414973
371,0.012888973968138501
372,0.016654331658625784
373,0.014101867699091417
374,0.012138695433772727
375,0.014489500302551177
376,0.017722671060599427
377,0.013635569510641609
378,0.013976281492029055
379,0.014449130735523095
380,0.014434694632900803
381,0.01443225359986397
382,0.015636490517780495
383,0.010654377630587486
384,0.0163371855042955
385,0.014252144643406173
