,0
0,0.013235687016356409
1,0.0171544155653751
2,0.015492305586351488
3,0.014117516357185365
4,0.016054256898813533
5,0.02340324978433024
6,0.013580318586805728
7,0.014071652749026187
8,0.014378716787602714
9,0.01486767770369285
10,0.01606067938250691
11,0.01610034025588583
12,0.016409459846792054
13,0.013463012356446253
14,0.014410284900462509
15,0.015185969596528166
16,0.015031716781553711
17,0.013736417340223074
18,0.014623660754598162
19,0.014456794897361217
20,0.01468778466147772
21,0.013101608697781255
22,0.011193763329635408
23,0.014571735385193315
24,0.016204551966907954
25,0.01389288555001143
26,0.013778017301261661
27,0.01736087539078891
28,0.015728847915027974
29,0.01728852858648585
30,0.014575169750730444
31,0.014655423632737034
32,0.013311875014169406
33,0.01303040360859021
34,0.0142131426157773
35,0.01393043532240773
36,0.014617016512695483
37,0.014214837815247197
38,0.012841474385531806
39,0.013424914706473765
40,0.014797807213089927
41,0.013111651580801655
42,0.016852207241483175
43,0.01105244762949414
44,0.014527321279596158
45,0.01323351195705636
46,0.01350311576929173
47,0.013646035258589534
48,0.014387033437893012
49,0.01281727903727493
50,0.016372138824458832
51,0.012580214315540902
52,0.015905581274277113
53,0.014624925583623103
54,0.014854607979205719
55,0.015132411764396581
56,0.012970285930925293
57,0.01472908136712241
58,0.017919014622433324
59,0.012428689467869842
60,0.012969811172784182
61,0.0140159451803048
62,0.014594943687092549
63,0.011764005615481531
64,0.012938167518879249
65,0.012682963638649226
66,0.013344792262782169
67,0.013698313963205574
68,0.015056272972897425
69,0.013889532961521825
70,0.014969140359430824
71,0.015193267223178385
72,0.013758995278098646
73,0.01477931236853916
74,0.011946051714062489
75,0.015030916579479223
76,0.01393927674145913
77,0.012382817411043199
78,0.014092238503531012
79,0.014022767523994239
80,0.013156756059452535
81,0.01362793141393003
82,0.0142539434900047
83,0.017644826531456735
84,0.016674285240845094
85,0.014599426480200458
86,0.013707635476620869
87,0.012125267677765868
88,0.014891092801039249
89,0.012441203443787838
90,0.01796208688310378
91,0.014195498285007513
92,0.015406059256857455
93,0.015366719884886856
94,0.011492459376721078
95,0.013828313580756892
96,0.014377322892930347
97,0.012880462443542023
98,0.01499555784966403
99,0.015488227548341837
100,0.015486977136580654
101,0.015101094123574434
102,0.018017785816481533
103,0.014119657373095248
104,0.012903788257043391
105,0.013565012703200919
106,0.014648027967871888
107,0.013706969247544675
108,0.014484957971320895
109,0.01214157542444455
110,0.016849485172355454
111,0.015880301937770333
112,0.01411682193371724
113,0.01165364560499974
114,0.013819144487701676
115,0.014733254770146548
116,0.01741913559703569
117,0.017511334927852926
118,0.01548250171535108
119,0.014787271031654605
120,0.012944654202485617
121,0.0175271698664356
122,0.016067289900641997
123,0.012562366326492293
124,0.013606937952433243
125,0.013789323864033667
126,0.012604564249544897
