,0
0,0.02193751691818714
1,0.028172798156505457
2,0.02506612210748273
3,0.023995925841686368
4,0.02659397149419428
5,0.03965714291875686
6,0.023182178871507596
7,0.022424056925029613
8,0.024250731843295754
9,0.02359043166390746
10,0.026780511695872537
11,0.027039152866545266
12,0.02817693165828152
13,0.02143386762794746
14,0.023483633431260465
15,0.025228196481112714
16,0.025258530577832883
17,0.022773779319651445
18,0.02411577201008915
19,0.023962002045008205
20,0.02362914994706867
21,0.021650815537241495
22,0.018435188466450057
23,0.023634978731506766
24,0.026841938045196193
25,0.022762910353601847
26,0.022776380639243633
27,0.03087809679348861
28,0.025912641309562882
29,0.027868700116226296
30,0.025191860228093277
31,0.02407684874730544
32,0.022380420969111497
33,0.0218613610773744
34,0.022862272972796686
35,0.023556230535084998
36,0.02454206841207556
37,0.02472984294025951
38,0.02019819762003066
39,0.0224842836459983
40,0.024789950331915292
41,0.02083457348386969
42,0.029112570930448767
43,0.017679686128123106
44,0.023433112759972508
45,0.02181821121481808
46,0.02155955979705402
47,0.02244494978784907
48,0.02374602241499822
49,0.020761792505095744
50,0.02752641773906032
51,0.019714817765434704
52,0.026242998356655344
53,0.02384173367607608
54,0.02379452648270771
55,0.024513553059740727
56,0.020994388927786996
57,0.02469194153138173
58,0.030486146147041863
59,0.0210070348042589
60,0.02057572883825986
61,0.022853446105124083
62,0.02391517935840376
63,0.019059626579703892
64,0.023598569202730214
65,0.02128745496252442
66,0.022797926819450077
67,0.0223880783490891
68,0.025252884552233106
69,0.022925115248729692
70,0.02436731437800281
71,0.02416881878663426
72,0.02309251894828942
73,0.023925226270561255
74,0.019774508756676502
75,0.02516372416392149
76,0.02276472512982496
77,0.019549135623452462
78,0.023286586237547015
79,0.022917748204914927
80,0.0215030059338158
81,0.022606625960598443
82,0.022924032977734723
83,0.028982522640673546
84,0.02818559630241767
85,0.02435381173299518
86,0.02255848496476414
87,0.019684246062657163
88,0.024107381593678957
89,0.02056449797280725
90,0.029085449510976684
91,0.02302765987651752
92,0.025557170303212286
93,0.02522845134360068
94,0.018830287563683396
95,0.0230155082089021
96,0.02359937704402097
97,0.021882021522449967
98,0.023476605318217762
99,0.025586047743149116
100,0.025199133637389036
101,0.024614795244961764
102,0.030709296406998675
103,0.023047716049437693
104,0.022135558163709556
105,0.022092490432502204
106,0.0243340665773511
107,0.02198299587547
108,0.025771725626842212
109,0.01940533634249279
110,0.02688365338017302
111,0.026252795716605836
112,0.023123855904916977
113,0.01860963117770018
114,0.022864590275851082
115,0.024254644084785525
116,0.02994791357019915
117,0.03254021643330562
118,0.026076430168109566
119,0.023915455212222846
120,0.02114483486812252
121,0.02947194728222334
122,0.02659937893371155
123,0.019845797791503958
124,0.022568849880204918
125,0.022236717734267383
126,0.02023335723905863
127,0.022461242913363506
128,0.023688524152674733
129,0.026812275007142245
130,0.02637063982457586
131,0.02020490962228571
132,0.02146989793136102
133,0.033115643224407874
134,0.023200733084927067
135,0.024938404742412316
136,0.01901823117253232
137,0.02757854488223644
138,0.02047090474959352
139,0.01962520514872577
140,0.025027908032516068
141,0.03187656042273703
142,0.020646241945130206
143,0.02666190809445183
144,0.020957230603387132
145,0.024267111971107543
146,0.0194223524141664
147,0.022032162639933087
148,0.02299932333717073
149,0.025600919148407824
150,0.02308451337186427
151,0.018060973239023215
152,0.025297187662386512
153,0.020270544518618126
154,0.022432043136845527
155,0.022538219472463494
156,0.01770082693039121
157,0.025116491638628856
158,0.020882092390146774
159,0.028874014245503538
160,0.022371121444538625
161,0.022322802213881155
162,0.023722974985269558
163,0.024270752897815797
164,0.01980187021648968
165,0.028053814983829604
166,0.027218336543535594
167,0.0204987069598435
168,0.020962282152239296
169,0.024530722696643997
170,0.02119088225251583
171,0.02566405091015405
172,0.021307864191830173
173,0.02417682999887348
174,0.02228093953968196
175,0.021174728917751035
176,0.026794196642644375
177,0.027477034814556545
178,0.02354335508918331
179,0.021781126604555535
180,0.022985746496011872
181,0.0219872948095494
182,0.02232417531336249
183,0.02479594855477231
184,0.024616241240352298
185,0.028205139495839054
186,0.03008122729484667
187,0.023890496556699777
188,0.020995899700243403
189,0.017605015828719994
190,0.024889925195130638
191,0.027743685224661592
192,0.01735422458889882
193,0.021015723639480306
