,0
461,2.3725784054766052e-05
462,2.4805240419389584e-05
463,2.6543154352123215e-05
464,4.308527235364314e-05
465,2.8669991730041062e-05
466,4.7421848427894494e-05
467,4.009747741576317e-05
468,2.9591884059623727e-05
469,2.5264557342124425e-05
470,2.1119213253249148e-05
471,2.7984774619524772e-05
472,3.3418539984672256e-05
473,2.6745942968572355e-05
474,2.4316384549354564e-05
475,2.0039000879869537e-05
476,2.6059945930232854e-05
477,6.78365325950188e-05
478,3.1101599444927215e-05
479,2.0645565197508475e-05
480,2.4444507875404487e-05
481,3.384564261087442e-05
482,1.7521045871277602e-05
483,3.206481500431003e-05
484,3.55498362869301e-05
485,5.3401242952261586e-05
486,8.149679129784757e-05
487,1.758194645859198e-05
488,2.3569999446922508e-05
489,1.4170587934831747e-05
490,5.466489413444858e-05
491,3.0981047085392795e-05
492,2.015091380658324e-05
493,1.9040655676308086e-05
494,3.3074964509287876e-05
495,2.1740907470073128e-05
496,3.295166682547652e-05
497,2.8594270300758648e-05
498,5.486297082151223e-05
499,2.6900097491146503e-05
