,0
0,0.2261865005602577
1,0.1210309269545782
2,0.12504995955830822
3,0.18394329438494958
4,0.21063891456448247
5,0.2537947051917101
6,0.17710471451536794
7,0.19100156206896712
8,0.18041923695301737
9,0.18030455606596157
10,0.17175902503412913
11,0.18354355432552732
12,0.14110976272680426
13,0.22519645028572796
14,0.1686865890278584
15,0.23829938133718975
16,0.20943986192821176
17,0.1722494069788092
18,0.13491220213497143
19,0.174854404666303
20,0.15131528380022666
21,0.16935552641688867
22,0.19149175859730397
23,0.16381328208711354
24,0.2406290287317651
25,0.1297483621285187
26,0.15480239015177621
27,0.14142429230684464
28,0.1537969526089493
29,0.20682146427324435
30,0.20351244140722047
31,0.2633110703218533
32,0.17613291613605989
33,0.17726980015192423
34,0.2802775009156617
35,0.13862199874663525
36,0.13608232309407634
37,0.24379056062109175
38,0.16914106021258715
39,0.17562017230092752
40,0.09576546553574913
41,0.27046562665302387
42,0.19118166746463633
43,0.09591171845114949
44,0.200790818056766
45,0.08640053725078367
46,0.16158334687274922
47,0.21977876715907077
48,0.19561720515264303
49,0.1640046430325765
50,0.1546306595543586
51,0.23470997108492223
52,0.14741748243090916
53,0.21464027595356433
54,0.18458605188054275
55,0.13896227747395545
56,0.12795898919216553
57,0.10783382965985061
58,0.17652527274798288
59,0.13058383591336803
60,0.21739309646797544
61,0.1471512312673329
62,0.2325962294563422
63,0.15020287764328902
64,0.16846708575804897
65,0.2549053846300909
66,0.23955584568532695
67,0.3030770686437064
68,0.19305263292813674
69,0.16570451355291196
70,0.2021925309143051
71,0.23357189064524125
72,0.154182756763684
73,0.13945492890474057
74,0.1795307567961248
75,0.14063539122454455
76,0.16135712640831193
77,0.22000848867874429
78,0.14938576440942838
79,0.11899266504932013
80,0.19342786960609168
81,0.19204294366709374
82,0.13265952204109457
83,0.19692671614936721
84,0.22840673799446562
85,0.20507008989457853
86,0.18093355656971113
87,0.1799307710846854
88,0.1816522506400725
89,0.28380836126731224
90,0.20179589137759196
91,0.21135137524608857
92,0.13812701865621546
93,0.17764006969377039
94,0.11599186899168265
95,0.1755968246467282
96,0.1867765550281796
97,0.17872832913873127
98,0.23481294391231297
99,0.15970984767044566
100,0.150268000171733
101,0.20356456354586192
102,0.21615988416824003
103,0.1544907325331837
104,0.17198406676960076
105,0.20653506450343587
106,0.15327045676490864
107,0.17369594675189612
108,0.1397724089630437
109,0.16532046452919202
110,0.1772645664259245
111,0.17389499561532723
112,0.19488410409167556
113,0.12965827538325014
114,0.13153566295117444
115,0.18481677486867504
116,0.16230967655742617
117,0.17431272988351854
118,0.20555266269885294
119,0.1423435653574842
120,0.18934913123540506
121,0.16200265746966125
122,0.17426552415520397
123,0.1721200072167778
124,0.16355974285097688
125,0.20364227189175585
126,0.16342980525161713
127,0.21055477523909008
128,0.1988183116670283
129,0.1946295952405199
130,0.1908819924593683
131,0.20470225878972637
132,0.1862875188012733
133,0.17818037917325627
134,0.16381451373258707
135,0.16092834617875595
136,0.20291191128487238
137,0.21799142984947972
138,0.16079880494986493
139,0.16132634427104994
140,0.16210545191589215
141,0.17420348358252744
142,0.13282419584249155
143,0.17744204580125464
144,0.2121893162933755
145,0.14672066642814727
146,0.16079324388935864
147,0.1380316114153034
148,0.13627540613043093
149,0.16126448585860242
150,0.17283438482375457
151,0.17234453071793854
152,0.17177361118916296
153,0.180947618246138
154,0.1915435105540822
155,0.22775047801539108
156,0.1545351564091986
157,0.16387915546112194
158,0.16940297602800053
159,0.15007107119697446
160,0.1483443123129358
161,0.16288305897243377
162,0.22371651468300052
163,0.16806070747581656
164,0.15488995705329994
165,0.2044644893746444
166,0.1650414220660024
167,0.1900662517816966
168,0.1240903496780235
169,0.1572063963935931
170,0.13041885611648543
171,0.18454083932005008
172,0.12278218896335445
173,0.17297043570984147
174,0.1576761107496045
175,0.1909723147468529
176,0.17706777261221254
177,0.184246779086059
178,0.13221826106526985
179,0.1579518905429011
180,0.18339660646163894
181,0.18134471101938027
182,0.1448741380915996
183,0.17233740321689184
184,0.18689115636818093
185,0.15634105938391538
186,0.14639664803477279
187,0.12025689156065814
188,0.16942142851458483
189,0.27914537405697404
190,0.20808902300303098
191,0.19009337707144944
192,0.22634557836257696
193,0.20188626250666544
194,0.11529910483183274
195,0.16651224776793547
196,0.15732042969452054
197,0.18841017485163983
198,0.2846603429114823
199,0.1888296311233396
200,0.17001396701699195
201,0.21088285795764247
202,0.19961993830727556
203,0.14303434583594513
204,0.1956147458235347
205,0.2543848015653327
206,0.18953731536976232
207,0.19977480712523674
208,0.10870715629580244
209,0.20046062510550228
210,0.17817087118626815
211,0.22475814301123714
212,0.2345722231064176
213,0.1953235818353937
214,0.16311252646957733
215,0.20364608810109397
216,0.14920592098490754
217,0.15512119378323286
218,0.14279819668087332
219,0.0896984842899407
220,0.1823089586469796
221,0.17203264048933561
222,0.24012066786970088
223,0.11360744192584447
224,0.20519233747222598
225,0.22190048055197353
226,0.16674766805045516
227,0.30910424355053273
228,0.21286401284838233
229,0.1759471475856928
230,0.1452691418383326
231,0.1418891676638431
232,0.1417892539446122
233,0.14501549755566812
234,0.11113841216384289
235,0.17011750744080306
236,0.19234064237352455
237,0.17423482316199262
238,0.1650081517293426
239,0.147466182517176
240,0.15552416237994182
241,0.1788730732288386
242,0.15740539134215054
243,0.16400787027687075
244,0.1708244582350888
245,0.12536202888826578
246,0.21989449455253868
247,0.21739581576604441
248,0.16814611777289235
249,0.18840313694533004
250,0.2012290295067306
251,0.16602226191798092
252,0.13736194441041347
253,0.06907892743423166
254,0.2071742448900566
255,0.181102800288615
256,0.139425324679575
257,0.16337304328899996
258,0.16682097110959226
259,0.20307432509115064
260,0.1773514502546875
261,0.17694497475124693
262,0.1952539329202638
263,0.1975125905584896
264,0.16992531640956807
265,0.17095271130854153
266,0.13347669877940072
267,0.11439042346265704
268,0.17028362388527962
269,0.262351904505044
270,0.13702803238818076
271,0.11380065608653847
272,0.16783539648536305
273,0.264879449411317
274,0.14534750693127602
275,0.1579711923241606
276,0.1132150280217079
277,0.28667881798085515
278,0.18947100019626728
279,0.23733569819152903
280,0.19910864394211278
281,0.34657790731584653
282,0.2212086755430882
283,0.15510160699665315
284,0.22046620455363705
285,0.17450531743634562
286,0.17602681509667273
287,0.15870027888375998
288,0.17838951943049086
289,0.15246168174600971
290,0.1624007253462378
291,0.17567988891815012
292,0.21370123672561447
293,0.2301471636613927
294,0.24875528948086595
295,0.15848973883715328
296,0.2634026325059413
297,0.20287875213929982
298,0.14513936102888245
299,0.19045868415141515
300,0.2838258252509019
301,0.1523222406377006
302,0.13661331512510894
303,0.20907280009227378
304,0.1304472633098706
305,0.1936388603227201
306,0.16829290565721988
307,0.14405709026134952
308,0.15530550496792178
309,0.22960899702005189
310,0.18819974388462357
311,0.21348266601466304
312,0.15054848056502465
313,0.12135843712302045
314,0.24624671873970364
315,0.2328173560799421
316,0.1730773642529034
317,0.12389210509045914
318,0.3005130512083099
319,0.19926018826025643
320,0.1970932506548599
321,0.16385089779622627
322,0.137945167648518
323,0.23512807119876913
324,0.2151511210276575
325,0.15193914948904397
326,0.15078242926454657
327,0.14512841020799272
328,0.2576242491380341
329,0.11507040724886286
330,0.16464299714010835
331,0.2537657811590041
332,0.12694850072648314
333,0.17391876999216707
334,0.25897441214657224
335,0.22355366654944098
336,0.19365452812650985
337,0.19044078178052465
338,0.16687653997212176
339,0.18132100188388992
340,0.24938564074605002
341,0.19631529697922928
342,0.19781949815803537
343,0.24790902178034602
344,0.2881130810364512
345,0.12426906806620908
346,0.2337997687442414
347,0.19359193670754918
348,0.14026460186566292
349,0.23096557330427833
350,0.15724706594984167
351,0.1642215237402852
352,0.21784090364537037
353,0.2719108267814509
354,0.15217320241028662
355,0.1967046340659678
356,0.1404451672488153
357,0.3166100118169182
358,0.18493697712421794
359,0.20977545662958172
360,0.24805683976511295
361,0.2278976444177661
362,0.17155780768723325
363,0.2113601747017942
364,0.16492466457868799
365,0.19156071465369692
366,0.11774793996760799
367,0.2043721940948174
368,0.17160667183450046
369,0.15594383780630922
370,0.1321600464572235
371,0.1469449642397344
372,0.21439546993650557
373,0.23355633325929417
374,0.1722610070407228
375,0.1667831569031213
376,0.2801095490031749
377,0.15282496138610316
378,0.23442642281462905
379,0.17188971401387518
380,0.2122436702507398
381,0.20198203338344037
382,0.2326066125167447
383,0.12242908761890532
384,0.19664923554203972
385,0.19635277527092332
386,0.143195864799294
387,0.26058634710550016
388,0.10847986201051983
389,0.11013512560021177
390,0.18459742927183684
391,0.16216527029017838
392,0.19705212118863147
393,0.31814432025474787
394,0.171255238134495
395,0.333638000991949
396,0.1358492579126371
397,0.18307428957233018
398,0.10462578964092309
399,0.2085802658304783
400,0.14972974522729693
401,0.19841142100942624
402,0.14711851395260897
403,0.2489917967244044
404,0.1693466048852598
405,0.25902854519798013
406,0.1764036305748335
407,0.18691228762312467
408,0.1991914463000511
409,0.18930147303211992
410,0.18303171517489583
411,0.19778489596386
412,0.17512846994684153
413,0.24833655514428343
414,0.13499274546542572
415,0.23319815969837324
416,0.1255525708553914
417,0.23934848992237262
418,0.22904595590274635
419,0.1681522720869322
420,0.19903350207504614
421,0.12343163326129711
422,0.23488880014520208
423,0.16219072291359007
424,0.1266503368003447
425,0.17307960812083664
426,0.20426915539217538
427,0.18840829528604686
428,0.2434083872359142
429,0.22848685432386817
430,0.23244320722820588
431,0.20531379336675237
432,0.22347894984555175
433,0.17223623343006725
434,0.1864159839773699
435,0.24910593942337267
436,0.20142491098442034
437,0.1653907101240073
438,0.1690374147038249
439,0.1649920849528607
440,0.13641391059805233
441,0.23740288111593616
442,0.1684691161830305
