,0
0,0.0005904063469954568
1,0.0005107005486858006
2,0.0004627666958185204
3,0.0007305643012460905
4,0.0005943601094999003
5,0.0007049301466855314
6,0.0004753071747247645
7,0.000607790558157046
8,0.0005870516314592306
9,0.0007107518105156049
10,0.00040085136955257916
11,0.0004978526622680076
12,0.0005042797109452756
13,0.0009263370930023662
14,0.00043529969331525893
15,0.0006919163043431953
16,0.0005583931743494239
17,0.000562116372700579
18,0.0005101431201562992
19,0.0008509162023752796
20,0.0006076483307803293
21,0.000537825854861676
22,0.0006337272403180026
23,0.00046001881223388543
24,0.0007803911518076711
25,0.00044774178191197
26,0.0005965112418444445
27,0.0003412884575339518
28,0.000540773883230391
29,0.0007312652150241793
30,0.0005666234886217152
31,0.000635137450655593
32,0.0007004730126523481
33,0.0005641450116156732
34,0.0007836716837287188
35,0.0005335261702077701
36,0.000353443188630029
37,0.0007247028921796564
38,0.0006617914117024936
39,0.0004437653501298238
40,0.0005778739994005968
41,0.0009768045080987748
42,0.00039848197975672297
43,0.0008055360428697124
44,0.0007145611549827851
45,0.0005493823107817567
46,0.0005173307866080722
47,0.0005934873099826229
48,0.000804165845522393
49,0.00046663945887412926
50,0.0005461816109233402
51,0.0007407227366427116
52,0.0003939105034534103
53,0.0007681116645188982
54,0.0007382157607180068
55,0.0003232757742991329
56,0.0005397589145681019
57,0.00035183755728360015
58,0.00049888777760737
59,0.00038885428171321526
60,0.0005117798888082102
61,0.0004275543426421947
62,0.0007537163615576782
63,0.00040014385054667193
64,0.0005391118146630121
65,0.0008068782893783976
66,0.0007364927107920551
67,0.0007578870348498515
68,0.0006802718140042066
69,0.0005478885464725077
70,0.0005998586496559087
71,0.0006283821277059949
72,0.00043959335606235696
73,0.0004957932551449394
74,0.0004906016574430197
75,0.00047890496486153956
76,0.0005113998394370037
77,0.0004753073884430761
78,0.0004480530253933508
79,0.0007255974702327256
80,0.00046238006028495967
81,0.0012666315303943062
82,0.000502255072923868
83,0.0005056920622890582
84,0.0007064702883986898
85,0.0006802485206450451
86,0.0004889308601882748
87,0.0004744306768094328
88,0.0006507449231142597
89,0.0011297811749691718
90,0.0008082518928101852
91,0.0006993873384717718
92,0.0005605261731850391
